"","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","E1","E2","E3","F1","F2","F3","G1","G2","G3","H1","H2","H3","I1","I2","I3"
"IP6K3",4.38131774631285,4.28852163631362,4.47803192357012,4.69599040287273,4.14845011895575,4.16779977693552,4.44590390447444,4.31896745436263,4.25806462520339,4.1941872204842,4.42921955739101,4.25328702232934,4.31332532932353,4.39487191903771,4.25460612218594,4.2857976794348,4.2766521989182,4.41184534103096,4.1659115441226,4.28744244005537,4.55905716981485,4.44395576543383,4.71798272998586,4.40944844932231,4.35361146975313,4.27311037607573
"ISLR2",5.67494437606059,4.73271361602644,5.22466552155902,5.79603677234439,5.24483637557088,5.0192169298505,5.12913219351006,5.22470991087416,5.18515164281177,5.07777074825333,5.19733851608076,5.06212394791988,5.175983468481,5.28484363713794,5.22808925299306,5.23794346209285,5.24779672729302,4.91023246404996,5.1088956639424,5.10862870633918,5.85671179125188,5.17418670473451,5.27051390657693,5.10439468851858,4.94226134239518,5.0982888621229
"JAK3",4.98102675752796,4.89154989138177,5.01409974000348,5.07368940050402,5.02771408810635,4.79914451966229,5.08981321147128,5.1292530566457,4.81730590285115,4.99106606541177,4.95007857724686,4.9218455772852,4.96782215413069,4.97054482475169,5.00200771607056,4.79826033424093,4.85915835535026,5.02060631455636,4.95804509883556,4.8173864564464,5.21001262071033,4.80695091449944,4.96349014090367,4.8789093037728,5.03624026120027,4.91632385319386
"JARID2-AS1",4.99985701752165,5.0327489081428,5.31245597123469,5.14336050058406,5.24117038705607,4.98203868349314,5.26215567149529,5.14595799239,5.03020085339517,5.2114680324215,5.41982861142306,5.31329231346371,5.18267995111275,5.14204702908359,5.16539942356617,5.01771369427701,5.17632337573481,5.09203763517601,5.29403009952395,5.07496804924992,5.28895909753458,4.9766466143311,5.34561901193988,5.14830191084311,5.19332399462078,5.14597985303885
"JAZF1",5.0727076406235,4.95591444473045,4.85829227005767,5.15076207541331,4.66636393949336,5.24796493113718,4.93428682135956,4.88089959522028,6.0072293899335,4.61060632248014,4.96874171488516,5.64881203470209,5.63761152073693,6.33572219421475,5.28919191184179,5.28053452898849,5.83279753092224,6.00245832806085,5.75713100526092,5.63950435429458,5.61289667935333,6.33668922602372,5.57644698843997,6.20224071127273,6.59235092649407,6.45443437958561
"KAT2A",8.54488827449695,8.6638077412224,8.79291742391825,8.58262280920371,8.82259089792567,8.78520527882438,8.58557156225845,8.82864972102463,8.84086060067656,8.49199237488684,8.6735617435492,8.50387119220744,8.89445675859171,8.94911635105107,8.53002286003975,8.63363781052053,8.79964322128168,8.781682882232,9.12628068179231,8.97136708032649,8.63526911697766,8.76582426302209,8.73978430582742,8.655500055466,8.81212122886906,8.74067052760852
"KCNA2",4.72135230307052,4.94735773330194,4.71786571849977,4.83921921091922,4.85847397820799,4.59297066883149,4.70664592325911,4.67930891208294,4.57102960890895,4.47969886386036,4.70947481254444,4.63824250197074,4.67392091993938,4.70690536525045,4.6753767222053,4.4822891840645,4.75511936342076,4.71915255927102,4.6859477949955,4.63317330933321,4.73461842046845,4.56481706666479,4.58019851141476,4.68890127423255,4.73027449045319,4.65743995208593
"KCND1",5.05287896686029,4.62673804558531,5.14501035752487,4.92827961935348,5.1448791586608,5.11922144703249,4.95312134400511,5.27055654671446,4.99805056163391,5.05907958448605,5.11054249445487,4.98166093899212,5.16820771579712,5.19852433645862,5.24627642159946,5.11508403208067,4.8877286573,5.17475430434826,5.26215567149529,5.3582780483637,5.20779117071269,5.19501708460641,5.36290406179881,5.40791767364959,5.38844407950949,5.38706065420685
"KCNE3",5.89552928063908,6.8774392043743,6.96039020643921,6.4238781819516,6.81133342325309,6.8289701331942,6.60816833541648,6.55458009843526,7.92875469103662,6.52111736480466,7.10300159667664,6.83784312542832,7.3960842096645,7.74883150896507,6.55620356435919,6.76693595377188,7.41367991452732,5.715820492404,6.04148888693866,5.99398792080458,5.18722297977798,5.29787516862919,5.85055237160918,5.30930574643792,5.12745762562357,5.14659783835708
"KDM4C",5.46706963195744,5.52886912530954,5.73310913436372,5.49845083306223,5.61135288347531,5.78419629250903,5.52680036794226,5.59254935472905,5.70279409614531,5.53436574732132,5.5736071397106,5.56834878127411,5.59644333516396,5.48887558093582,5.37564586705846,5.42969971176526,5.4036345634326,5.35611032709021,5.46582418910412,5.54047658360286,5.31123786168959,5.60604685605565,5.46328402570302,5.46661332441195,5.40292749461706,5.72171915362964
"KHDRBS1",9.63466079014922,9.5548773243208,9.52001246553236,9.45472474423601,9.31928379600098,9.57819200436785,9.56164799168145,9.52276193075889,9.62954450590865,9.6475310112266,9.54888805141138,9.75881130540857,9.69902544581645,9.68462255156599,9.89418032514461,9.98430366686041,9.84463643925177,9.83171250560816,9.99388409348847,9.8117783340533,9.93838058141462,9.96659767232076,9.77072412395957,9.84614643854115,9.91075988697417,9.92035502054372
"KIF20A",10.2695269822001,7.28961698370981,9.42104552090938,9.34190845460872,9.41496803194386,6.15335061573815,9.37225222671595,9.50026625965283,7.11179290065076,9.09884651239693,9.27655180603351,8.87616219120217,9.24705578390247,6.90521566418983,8.8764360581231,8.9339587338818,6.85884969970178,8.93703500269636,8.74319831926376,7.52178070262707,5.60804205940181,6.43856683761933,6.77576235164953,9.317370311191,7.53673865459659,7.57691357940497
"KIR2DL4",4.74535131376929,4.78825600009386,4.34517521295096,4.77484793631256,4.50050375220078,4.4541349849395,4.39518245937654,4.65272740234806,4.33563646820523,4.49540972677336,4.46422194127655,4.40171751715193,4.47229266214566,4.46008377166864,4.50179729931672,4.43088570808888,4.60442858608736,4.32339397914413,4.45289886612111,4.40481862161294,4.57375116754527,4.24356616447264,4.63405966765253,4.43302503960717,4.46367272992554,4.40454327244644
"KIZ",6.29444957926624,6.190006640483,6.32706269793407,6.21313671789844,6.20188528726521,6.34873405423813,6.30879340945707,6.26292962388921,6.14818532420193,6.22969510365665,6.31247698976338,6.18305597551093,6.14089181510508,6.16822268766105,6.02688498853455,6.14933078594832,5.9759787408396,6.02907453164282,6.13438942398876,6.12698518812937,5.84405370084073,6.07975273615409,6.05327997601213,6.23492325513173,6.19079684311829,6.33867872825436
"KLK10",5.02840870264478,4.89109398133836,4.89589865764888,5.11052289986283,4.83812237416948,4.72782135872465,4.93947588795361,4.93760414339377,4.65143975863743,4.8134857078726,4.73790249558691,4.76235792138946,4.74014899440493,4.76686151045182,4.88206218558893,4.73462542187132,4.81509115546799,4.66048098817968,4.68066960734251,4.74405328341249,5.15458712162923,4.60617898826647,4.89131120887707,4.78486451926406,4.75245983164086,4.58633305834324
"KRT8P12",6.75242913208874,6.73465034636181,6.9135942242439,6.60084945354252,6.8099142699645,6.81481014816721,6.78974884072002,6.78100498176027,6.64818018849287,6.82199066188812,6.92001578187696,6.6852036305608,6.70591111548256,6.47068108604982,7.3530495925631,6.90266088816392,6.81362977162493,7.30290887359747,7.07286091487103,6.94769638820566,7.08936741561397,6.92328260425094,7.03051963925082,6.80081574540421,6.71462623903632,6.97677218585111
"KRTAP4-1",4.85803277745914,5.72811684198124,4.5669752961321,4.66116571477466,5.04025388982592,5.12190522421861,4.85930213853651,4.83302956174032,4.59009762409276,4.59217955234117,4.76340956304972,4.57532982495585,4.59258611894285,4.84335714538571,4.38960528781874,4.21855416793691,4.31302148115151,4.23909250554897,4.49886847487214,4.35216519044288,4.15833095355222,4.42213745472012,4.58189666425726,4.07274549592619,4.38019513031049,4.24204797690488
"L3MBTL2",7.96566444295091,7.97565356066539,7.92947923012987,7.97889569957382,8.07411397096081,7.6839305047449,7.87237167064663,7.96948734968937,7.86371366311198,7.80963333204149,8.104787397646,7.79130752558053,7.9042946535297,7.78702155425059,7.72190408177671,7.71938902223214,7.76361370500626,7.6986122884994,7.99695642857769,7.63408563061317,7.89081536225815,7.78930938509791,7.81600398830521,7.85327760011284,7.86334241170991,7.82628026179474
"L3MBTL4-AS1",5.12584254881263,4.68590400436891,4.72696188420326,5.09228896685722,4.77849918200395,4.79051997327457,4.5880766958713,4.58837209989872,4.54847891231321,4.57453648351126,4.8138381815574,4.76731530237439,4.76631971838277,4.80629502479404,4.86321421477819,4.98643579999618,4.85650936615169,4.71495229053036,4.84935841068019,4.81429600534134,4.99194286169681,4.84830763571577,4.74701843294444,4.68287021958292,4.54939376625138,4.6174734645742
"LAMA3",5.04507191020255,4.61911651333716,4.92388073698406,5.12258891384383,4.97006166450346,4.637071267959,5.00238429794129,4.90104460989554,4.64722567104963,4.78163514717528,4.83825710959481,4.66674413103435,4.87303637509428,4.59784730051049,4.80513700327762,4.78310298768817,4.78623039603387,4.75727981947195,4.92383414058422,4.62318118786741,4.80470521019392,4.64944746917062,4.78239023413431,4.70728795855806,4.75585778125519,4.71034493360975
"LCN1",6.22875727916927,5.34643045149631,5.35887494471287,6.5820868955151,5.41747361258768,5.64987756111543,5.65878350328538,5.44839253302907,5.38942073357103,5.54492199600938,5.45214199651721,5.39820400404175,5.53275057275777,5.42966785160727,5.23810410795087,5.36920722207796,6.0587940613655,5.47082995245768,5.55383392825789,5.46136746397562,6.04810202858688,5.47028454132284,5.47310089174115,5.37432429908875,5.43135161620414,5.07142096609288
"LEMD3",9.57030448215163,9.44012160085969,9.65473968887854,9.4713070858129,9.23831923784652,10.1959241077271,9.54404948379436,9.55615443129301,10.2510738269335,10.4373280887754,10.3580098113032,10.2886024806083,10.0060028947533,10.1250609029383,10.3910930017834,10.0649967941292,10.1277501418038,10.3015214230844,9.93397650780551,10.4864883625096,10.3017655977529,10.3178866909273,10.2010644213265,10.2243276862859,10.1163861397639,10.1309638405231
"LGALS8",7.80697194238045,7.76541012003311,7.72155614440786,7.67528527255279,7.76105645885665,7.77931069413759,7.83600686057012,7.73220865526363,7.93874118096075,7.83309547027017,7.87313155937848,7.76807659478704,7.65900371727958,7.92554583257699,7.46317254207948,7.60940698292268,7.64921920741735,7.66756114605846,7.72734734007665,7.5346862829968,7.5069841341562,7.89405554047249,7.4820441207553,7.81071222454003,7.71723161005251,7.76453634001698
"LGALS9",6.1819321625972,6.80185307867694,6.52590237806698,6.57913632523817,6.44911705689491,6.24619607221957,6.39935940284443,6.56926756133866,6.30967442022786,6.39046485162239,6.39316816476136,6.34878792782736,6.66677633887338,6.29435371093745,6.41978393313301,6.34211248151484,6.28483372276075,6.30390216390941,6.18290138756956,6.34146104357888,6.42403827898247,6.3689118917933,6.63311053461307,6.27064707626745,6.41247888972611,6.19313690327293
"LIMD1",6.84078097553686,6.77406120466733,6.88794521737401,6.80462708686594,6.8824566044578,6.76851502597763,6.87236218103891,6.90012348607441,6.53215186900365,6.68896157343647,6.64284950912306,6.4258303226367,6.48595597108908,6.51346762929768,6.42813830287437,6.30559932133341,6.46198599938511,6.50691125162934,6.505162013223,6.43983720014495,6.26557567656615,6.40334581385868,6.45391175409996,6.30148432792653,6.3484158572227,6.36340331630752
"LINC00161",4.15355996585069,4.15030057591285,4.11068442947329,4.41678963116356,4.12864742270435,4.09359086827233,4.15051026190447,4.19646648712342,3.98576657114049,4.27278594226161,4.10349413436424,4.05523096734592,4.08527773788225,3.98553665403767,4.08187548590739,4.05147979793092,4.18609661083851,4.18220356618624,4.06951260912763,4.02404499661968,4.40483510633098,4.10009798727036,4.22625681340824,4.15897889093717,4.10886571160132,4.14260183858772
"LINC00210",4.10620144065282,4.10343435401757,3.82908486773607,4.31576357127025,3.91411489146542,3.9469703608792,3.99176908937319,4.104396160511,3.84744126008329,3.91809992619643,4.00565062649572,3.90922030955664,3.88683040299364,3.9702372103506,3.99881814306978,3.90905795845323,3.99304096554575,3.87329873316848,3.92075186050165,3.90834855021609,3.93339543714398,3.8021493329192,4.09467746514468,3.84105572161398,3.95133902885064,3.77787848957527
"LINC00337",4.64100762066113,4.6837744972496,4.10448440761398,4.77259650016603,4.31142622647939,4.18070467218141,4.26273679063208,4.12564781216078,4.22872369974837,4.21911552964806,4.25817790224745,4.22775712440925,4.11235817943783,4.23626741824658,4.28212713181376,4.05888614696642,4.40248084767479,4.26210947514143,4.09194195685536,4.24885625607977,4.48469000697315,4.24567078337977,3.99528249943704,4.09451537592043,4.17490220404115,4.39218287947248
"LINC00488",4.03047289466077,4.3768271275734,4.05442655741731,4.18058275819344,4.02187356738681,3.90360759560407,4.10378512670624,4.00807963289508,4.10607390556789,3.95208419671674,3.94524339037797,3.98952937143732,3.9839788967834,3.99042885199958,4.09208768449839,4.04627598344208,3.95773399374493,3.94703176792875,3.88512160035188,3.84713846471401,3.83522687532192,3.88105074858296,4.09498272677233,4.08103247739888,3.94170500201776,4.0079802866184
"LINC00556",4.14709829981917,4.39205190979462,4.1876190533851,4.12975378866577,4.21920980579246,4.15701826563245,4.26562153426703,4.36290878952314,4.182262924897,4.06594508708681,4.11535791114242,4.2271559519496,4.16497191326214,4.35775206208703,4.42517882282085,4.01567733794663,4.00194237869776,4.23861392791201,4.21375077868273,4.02234026112856,4.22359881949018,4.09333359118227,4.2216287019405,4.28457449065803,4.40487174777041,4.21231008306093
"LINC00608",4.2884059446208,4.37243777904571,4.27005990679214,4.45653779501882,4.38152452899168,4.486600569887,4.25290087363774,4.30158769594212,4.35868048837417,4.21226327737219,4.25567275072175,4.24981460991101,4.40847926795655,4.36475012010231,4.32579313441202,4.38970239326208,4.38581494656008,4.25916772362259,4.18297720557912,4.29488077368399,4.66281520227348,4.27745701235788,4.30205002868205,4.1972490934326,4.18699940355751,4.03136519782123
"LINC00612",4.21788921253121,4.53933802029445,4.10904349266713,4.55007783187725,4.2682823719385,3.95480092934165,4.03274011112492,4.11316420151236,4.13318486690288,4.0587867531904,4.00243039280247,4.02413055354721,3.93340377402705,4.04090377468927,4.13633998944197,4.04466938898655,4.1248732895544,3.97648434027847,4.11231794247037,3.95946813114794,4.10773992969712,4.00030805310529,4.58823469871369,4.30946896727978,4.34491448539796,4.12711821279647
"LINC00922",4.92912806872798,4.80848114535011,4.61062513534976,5.23560313784102,4.91540556044697,4.47953193528749,4.96245226874208,4.83864623593181,4.5861363018571,4.76961827248104,4.74880575682593,4.78422346100187,4.67362165256085,4.57110499823269,4.76961827248104,4.63910475847288,4.91761267070863,4.57110499823269,4.70222779844946,4.64114038002459,4.59314365788576,4.75906141874291,4.96645789853294,4.99555408318283,4.94176906831871,4.88827823403674
"LINC01159",4.74520676305892,4.90560157361645,4.95735641092428,5.23270530331307,5.20518670724048,5.1756955875632,5.37139109438748,5.28431702654737,4.92161456491732,5.07611925361249,5.09184806440966,4.98712829147023,5.11837472327759,5.41814183950645,5.09889704248056,4.96894672371169,5.08876439502901,5.0500148951786,4.99621087902287,5.16753549103395,5.16424893530009,4.98238261696369,5.07794046463395,4.97162159936675,4.9235883228595,4.94104304183107
"LINC01310",5.22338848124642,5.34341449427452,4.985274214918,5.28238695796899,5.06902690947942,5.01539644603032,5.04845323842096,5.14783683479158,5.2096890589034,5.14502697423502,5.00723634479849,5.16692160539751,5.06892740933417,4.99101062893241,5.14955802882114,4.92001460048088,5.16403901066386,5.10928025915642,4.95299466441455,5.11494447551468,5.0709580868688,5.16607629109293,5.29489604668929,5.20394295418947,5.24148112445343,5.04115868512011
"LINC01613",3.94943765628681,4.15561389843223,3.98989154538109,4.19974425536117,4.11594738826731,4.0589029623826,4.07792893611835,4.2386182430644,3.88697006256808,3.95202583170681,3.97253895728805,4.13386634260756,4.1476898856138,4.13223811404917,3.94525788050305,3.89960105777386,4.21145594555123,4.03075629350735,4.21060629781266,4.00538635008579,4.04988632465156,4.02953513150048,4.04879030362774,4.14074679674414,3.99082225839039,3.94279546463654
"LINC01859",4.43875308720873,4.40629051344595,4.32138568974519,4.49839151436549,4.44946028337358,4.25068507024916,4.25743114305637,4.46416920667609,4.2966239158737,4.43624595863113,4.58490153443301,4.27143651736931,4.42967508647051,4.41191553365807,4.43248878799403,4.28910664620436,4.34669276858018,4.63095536800984,4.33651504130889,4.38784421342719,4.56592711983029,4.43062759293149,4.40781366734639,4.17795507354023,4.36934030928284,4.27377513083415
